timestamp,open,high,low,close,volume
2026-09-08T13:30:00Z,720.91,721.886,719.15,719.84,472635
2026-09-08T13:35:00Z,719.85,720.09,718.89,719.04,255192
2026-09-08T13:40:00Z,719.01,719.13,716.56,716.72,316871
2026-09-08T13:45:00Z,716.74,718,716.64,717.99,283181
2026-09-08T13:50:00Z,718,718,716.33,717.37,178159
2026-09-08T13:55:00Z,717.37,718.29,717.12,717.47,214453
2026-09-08T14:00:00Z,717.46,717.695,715.87,717.042,252883
2026-09-08T14:05:00Z,717.01,717.14,716.265,716.29,153033
2026-09-08T14:10:00Z,716.19,716.9,715.57,716.505,176759
2026-09-08T14:15:00Z,716.5,717.225,716.39,716.93,116608
2026-09-08T14:20:00Z,716.94,717.94,716.81,717.91,163812
2026-09-08T14:25:00Z,717.88,717.91,717.03,717.76,123433
2026-09-08T14:30:00Z,717.816,717.9,717.15,717.45,42373
2026-09-08T14:35:00Z,717.93,717.99,717.35,717.6,67340
2026-09-08T14:40:00Z,717.585,718.305,717.505,718.15,125822
2026-09-08T14:45:00Z,718.15,718.215,717.7,718.05,84517
2026-09-08T14:50:00Z,718.07,718.64,717.98,718.535,173367
2026-09-08T14:55:00Z,718.852,718.88,718.81,718.83,11000
2026-09-08T15:00:00Z,718.95,719.04,718.63,718.813,130905
2026-09-08T15:05:00Z,718.82,719.05,718.555,718.74,148326
2026-09-08T15:10:00Z,718.82,720.075,718.79,719.92,159531
2026-09-08T15:15:00Z,719.92,720.25,719.701,720.235,59503
2026-09-08T15:20:00Z,720.3,720.32,719.4,720.29,142599
2026-09-08T15:25:00Z,720.277,720.72,720.01,720.085,143854
2026-09-08T15:30:00Z,720.125,720.36,719.89,720.113,132520
2026-09-08T15:35:00Z,720.11,720.15,719.76,720.13,182384
2026-09-08T15:40:00Z,720.14,720.93,720.03,720.85,125035
2026-09-08T15:45:00Z,720.89,720.91,720.045,720.155,198581
2026-09-08T15:50:00Z,720.2,720.5,720.07,720.205,121756
2026-09-08T15:55:00Z,720.18,720.36,719.865,719.97,211883
2026-09-08T16:00:00Z,719.99,720.28,719.8,720.28,149961
2026-09-08T16:05:00Z,720.32,720.4,720.25,720.25,9814
2026-09-08T16:10:00Z,719.63,719.725,719.335,719.6,96052
2026-09-08T16:15:00Z,719.59,719.59,719.13,719.13,90119
2026-09-08T16:20:00Z,719.14,719.667,718.98,719.667,93705
2026-09-08T16:25:00Z,719.65,719.96,719.06,719.075,104884
2026-09-08T16:30:00Z,719.1,719.47,718.95,719.28,125301
2026-09-08T16:35:00Z,719.28,719.445,719.13,719.26,97300
2026-09-08T16:40:00Z,719.28,719.47,719.1,719.27,58301
2026-09-08T16:45:00Z,719.28,719.767,719.15,719.63,72252
2026-09-08T16:50:00Z,719.63,720.07,719.465,719.765,108949
2026-09-08T16:55:00Z,719.79,719.84,718.67,719.23,167929
2026-09-08T17:00:00Z,719.24,720.59,719.22,720.59,118732
2026-09-08T17:05:00Z,720.6,720.85,720.29,720.32,69450
2026-09-08T17:10:00Z,720.4,720.447,720.37,720.43,3917
2026-09-08T17:15:00Z,720.59,720.67,720.39,720.52,74590
2026-09-08T17:20:00Z,720.54,720.58,720.18,720.435,120959
2026-09-08T17:25:00Z,720.43,720.47,720.04,720.26,59861
2026-09-08T17:30:00Z,720.28,720.67,720.25,720.58,83830
2026-09-08T17:35:00Z,720.555,720.65,720.38,720.38,40835
2026-09-08T17:40:00Z,720.39,720.39,719.84,719.88,67087
2026-09-08T17:45:00Z,719.89,720.165,719.887,720.032,57032
2026-09-08T17:50:00Z,720.03,720.19,719.79,720.07,82342
2026-09-08T17:55:00Z,720.08,720.08,719.66,719.66,51949
2026-09-08T18:00:00Z,719.67,719.87,719.57,719.805,81464
2026-09-08T18:05:00Z,719.85,720.15,719.79,720.03,72089
2026-09-08T18:10:00Z,720.04,720.2,719.91,720.02,55536
2026-09-08T18:15:00Z,720.03,720.24,719.98,720.13,54330
2026-09-08T18:20:00Z,720.115,720.22,719.67,719.686,49761
2026-09-08T18:25:00Z,719.67,719.87,719.62,719.81,52623
2026-09-08T18:30:00Z,719.83,719.88,719.67,719.68,37585
2026-09-08T18:35:00Z,719.67,719.79,719.38,719.5,49020
2026-09-08T18:40:00Z,719.495,719.95,719.37,719.93,49249
2026-09-08T18:45:00Z,719.93,720.12,717.91,718.5,207543
2026-09-08T18:50:00Z,718.52,719.36,718.32,719.286,183565
2026-09-08T18:55:00Z,719.28,719.52,719.146,719.29,90465
2026-09-08T19:00:00Z,719.315,719.546,718.91,719.155,87049
2026-09-08T19:05:00Z,719.135,719.48,719.05,719.075,122507
2026-09-08T19:10:00Z,719.06,719.36,719.04,719.24,57670
2026-09-08T19:15:00Z,719.22,719.31,718.87,718.891,55621
2026-09-08T19:20:00Z,718.89,719.12,718.55,718.62,72039
2026-09-08T19:25:00Z,718.68,719.079,718.51,718.965,75358
2026-09-08T19:30:00Z,718.965,719.01,718.57,718.93,77663
2026-09-08T19:35:00Z,718.947,718.96,718.62,718.7,74926
2026-09-08T19:40:00Z,718.75,718.855,718.45,718.57,119099
2026-09-08T19:45:00Z,718.58,718.67,717.99,718.47,170061
2026-09-08T19:50:00Z,718.5,718.62,717.25,717.495,423058
2026-09-08T19:55:00Z,717.58,718.54,717.39,718.381,692725
2026-09-09T13:30:00Z,716.4,717.407,715.49,716.955,443668
2026-09-09T13:35:00Z,716.91,717.44,716.68,717.08,217590
2026-09-09T13:40:00Z,717.08,717.54,716.551,716.96,258878
2026-09-09T13:45:00Z,716.99,717.79,716.41,717.45,278829
2026-09-09T13:50:00Z,717.45,718,717.08,717.9,201576
2026-09-09T13:55:00Z,717.89,719.06,717.8,718.88,265883
2026-09-09T14:00:00Z,718.87,719.549,718.206,719.335,232142
2026-09-09T14:05:00Z,719.33,719.7,718.92,719.19,192059
2026-09-09T14:10:00Z,719.19,719.38,718.51,718.945,139150
2026-09-09T14:15:00Z,718.88,718.92,717.196,717.42,275495
2026-09-09T14:20:00Z,717.29,717.34,717.215,717.265,4821
2026-09-09T14:25:00Z,716.525,718.37,716.49,718.29,247133
2026-09-09T14:30:00Z,718.28,718.32,717.47,717.84,104438
2026-09-09T14:35:00Z,717.55,717.83,717.395,717.83,40747
